Process_ID,Arrival_Time,Burst_Time
9922,24604.5,68
9923,24607.93,5
9924,24608.25,30
9925,24609.77,2
9926,24609.84,9
9927,24613.02,12
9928,24614.45,2
9929,24614.6,28
9930,24619.42,1
9931,24622.72,4
9932,24624.25,40
9933,24634.64,136
9934,24637.51,8
9935,24642.25,12
9936,24647.58,30
9937,24648.05,55
9938,24651.84,7
9939,24652.67,14
9940,24654.35,110
9941,24655.45,15
9942,24659.22,2
9943,24664.4,9
9944,24665.14,5
9945,24666.53,6
9946,24667.08,85
9947,24667.52,128
9948,24682.22,44
9949,24686.09,9
9950,24691.73,68
9951,24691.93,6
9952,24698.3,12
9953,24698.5,16
9954,24712.95,84
9955,24716.61,16
9956,24717.75,1
9957,24718.3,3
9958,24720.29,4
9959,24726.21,6
9960,24726.95,6
9961,24727.2,22
9962,24729.36,17
9963,24731.32,20
9964,24735.7,3
9965,24736.76,6
9966,24737.13,36
9967,24738.7,6
9968,24739.32,2
9969,24742.68,50
9970,24743.14,37
9971,24743.14,10
9972,24743.4,80
9973,24746.13,4
9974,24747.49,203
9975,24752.94,35
9976,24753.94,2
9977,24757.63,17
9978,24767.79,81
9979,24767.81,111
9980,24774.06,13
9981,24779.44,6
9982,24779.47,7
9983,24781.44,18
9984,24782.72,1
9985,24788.96,15
9986,24794.79,39
9987,24796.52,25
9988,24799.6,5
9989,24800.6,5
9990,24800.95,5
9991,24801.82,13
9992,24809.54,22
9993,24812.43,4
9994,24813.41,26
9995,24818.09,46
9996,24818.11,84
9997,24822.04,51
9998,24824.93,114
9999,24831.08,8
10000,24831.94,91
